GenA	GenB	MI
ZNF671	NLRC3	0.256576
ZNF671	GYPC	0.256569
NDUFAF5	POLR3F	0.256542
FYTTD1	FBXO45	0.256528
RAB5A	WDR82	0.256517
DHX33	CRK	0.25651
RTN4IP1	CTNNBL1	0.256506
CLIP2	NSMCE1	0.2565
PSMB6	ELP5	0.256486
ARL1	TMEM263	0.256471
ZNF799	ZNF44	0.256459
IKZF1	CASP4LP	0.256459
RNF167	FXR2	0.256451
PCMT1	KATNA1	0.256451
CNRIP1	CD34	0.256435
RAB22A	SERINC3	0.256431
AASDHPPT	CWF19L2	0.256422
SDHAF2	MRPL33	0.256414
TSR1	TIMM22	0.256405
TMEM184C	PPID	0.256395
FLT4	ROBO4	0.256377
SPCS1	PDHB	0.256358
IFFO1	C1orf162	0.256357
ATP6V1A	ATG3	0.256347
ACVRL1	CLEC14A	0.256347
RAD18	RBSN	0.256346
VTA1	SNX3	0.256343
NUP133	RAB3GAP2	0.256341
UEVLD	USP47	0.25634
CD37	GYPC	0.256322
MKRN2	USP19	0.256319
TRMT13	SASS6	0.256316
DCAF1	APPL1	0.256316
ARFGEF2	SPATA2	0.256312
NSMCE1	PRR13	0.256283
LIAS	MRFAP1L1	0.256283
LCP2	CD33	0.256276
INTS9	TTI2	0.256262
ANKRD44	SPN	0.256247
ARCN1	KMT2A	0.256223
ZEB1	ABCA6	0.256218
UMPS	QTRT2	0.256206
TTI1	ACTR5	0.256206
VTA1	RNGTT	0.256201
FCER1G	CD14	0.256197
DCTD	TRAPPC11	0.256181
ATP5F1D	POLRMT	0.256165
SUPT20H	GPALPP1	0.256156
MARCHF6	RICTOR	0.256154
TSR3	STUB1	0.256146
AAMP	TTLL4	0.256128
TBXAS1	CD33	0.256112
CHMP5	NFX1	0.256103
CD37	AKNA	0.256081
STAG1	TOPBP1	0.256079
THUMPD3	SETD5	0.256075
PIK3CA	PAK2	0.256072
RNF4	DHX15	0.256063
CDC37L1	RCL1	0.256056
LAPTM5	LRRC25	0.256053
MED29	TIMM50	0.256049
CCR1	TRPV2	0.256049
TOP2A	KIF18B	0.256041
WDR48	PBRM1	0.256033
ARFGEF2	MOCS3	0.256032
QARS1	QRICH1	0.256031
SASH3	CASP4LP	0.256027
TMEM33	GUF1	0.256024
CD4	GIMAP8	0.256018
IFFO1	PDE1B	0.256012
ZBTB32	ACAP1	0.25601
MEF2C	PECAM1	0.25601
QTRT1	UBA52	0.256005
LYRM2	FIG4	0.256001
ZNF671	CORO1A	0.255997
RAE1	AAR2	0.255992
RAB28	SLBP	0.255979
MTG2	TTI1	0.255965
ZBTB11	CIP2A	0.255959
SLC25A38	SACM1L	0.255951
GORASP1	GOLGA4	0.255909
BABAM1	QTRT1	0.255909
RASAL3	LPXN	0.255902
CLPP	MAP2K2	0.255898
EXOSC9	PLK4	0.255897
HASPIN	GEMIN4	0.255893
TTC1	FARS2	0.255888
JAK3	SELPLG	0.255875
DNTTIP1	STAU1	0.25587
WDR70	NDUFS6	0.255858
WAS	TNFAIP8L2	0.255857
MED23	PNISR	0.255855
CNOT10	CMC1	0.255851
NCBP3	CTDNEP1	0.255842
TLR4	FERMT3	0.255841
SEC22C	SACM1L	0.25584
MMAB	LYRM4	0.255839
TMEM115	SLC25A38	0.255837
UBE2A	STAG2	0.255835
CACTIN	CSNK1G2	0.255826
DKC1	BRCC3	0.255818
TMEM115	RBM15B	0.255809
CYTH4	TESPA1	0.255803
ERP44	SEC61B	0.255791
GRPEL1	PIGG	0.255789
RPLP2	NAA38	0.255788
FZR1	CSNK1G2	0.255781
CD226	CASP4LP	0.255777
BBS7	BLTP1	0.255777
SDHAF2	RPS21	0.255757
BABAM1	CCDC57	0.255742
ARHGEF5	ZNF282	0.25574
SELPLG	GPSM3	0.255735
NUP54	RCHY1	0.25572
TESPA1	DOK2	0.255688
ESAM	EXOC3L2	0.255686
CDC34	POLR2E	0.25568
TASL	LRRC25	0.255678
GIMAP6	TNFAIP8L2	0.255673
SGTA	PIAS4	0.255657
ZC3H13	NUDT15	0.255646
IP6K1	QRICH1	0.255645
ANAPC11	ASPSCR1	0.255645
USP19	DCP1A	0.255631
MEF2C	LRRC32	0.25563
TNFRSF1B	RASAL3	0.255627
COPB1	MRPL17	0.255627
MAP4K1	SPN	0.255624
THUMPD3	SETD2	0.255617
POLA2	NSMCE1	0.255606
C6orf120	SCAF8	0.255588
DROSHA	CPLANE1	0.255579
ATRX	TAF1	0.255579
LY86	GAB3	0.255578
MED28	RAB28	0.255577
MAP3K7	MMS22L	0.255576
RPS13	TSSC4	0.255566
FOXP3	TESPA1	0.255552
CYTH4	CD226	0.255548
NUP88	TSR1	0.255539
SMARCC1	IP6K1	0.255537
DLAT	TIMM8B	0.255534
RNPEPL1	CAPN10	0.255532
TYROBP	DOK2	0.255531
PIK3CG	AIF1	0.255529
NSUN2	CEP72	0.255523
PTPN7	CASP4LP	0.255522
SDHAF2	CCS	0.25552
RCL1	AK3	0.255509
TACC3	NSD2	0.255505
SASH3	MNDA	0.255495
STT3A	TRAPPC4	0.255489
RAD18	SMARCC1	0.255488
MRE11	CWC15	0.255476
HAVCR2	CSF1R	0.255473
STAU1	NCOA6	0.255467
TIE1	EXOC3L2	0.255454
TBC1D23	ATG3	0.255454
ATG5	PDSS2	0.255436
DLL4	CLEC14A	0.25543
PCM1	CNOT7	0.25542
PLXNC1	SLC8A1	0.255407
ELOB	TBC1D7	0.255395
SENP5	RFC4	0.255383
RAB33A	PIK3R5	0.255375
SLC10A3	IKBKG	0.25537
YWHAE	PSMB6	0.255369
ADGRF5	RAMP3	0.255357
C7orf50	MCRIP2	0.255345
KHSRP	DUS3L	0.255337
DCAF1	PDHB	0.255333
RPRD1B	SPATA2	0.255325
QTRT2	RIOX2	0.255321
ZNF585A	ZNF260	0.255298
UBA3	TMF1	0.255291
NLRC4	C1orf162	0.25529
USP19	SACM1L	0.255255
ARHGAP25	GIMAP8	0.255246
KIAA1143	PBRM1	0.255239
C1orf162	SLC39A13-AS1	0.255226
BIN2	MYO1F	0.255214
RASSF4	SNX20	0.255207
TMEM115	APEH	0.255204
TM9SF4	POFUT1	0.255202
SIGLEC9	CD300C	0.255198
PSMB6	MED11	0.255195
MRGBP	TTPAL	0.255193
CD34	GIPC3	0.255186
INTS7	NVL	0.255162
FASTKD3	MRPL36	0.255146
GNL3	PDE12	0.255137
IFFO1	RASGRP2	0.255133
ASTE1	TOPBP1	0.25513
PHRF1	PKP3	0.255124
LY86	SLC8A1	0.255108
NKAP	RBMX2	0.255104
PHRF1	MRPL17	0.255072
SLC30A9	RFC1	0.255067
TIE1	GJA4	0.255066
CCT4	CCT7	0.25506
DIPK2B	FAM110D	0.255043
RHOA	BRK1	0.255042
PTDSS2	POLR2L	0.255039
PFDN1	PPP2CA	0.255035
TNFRSF1B	LCK	0.255032
C7orf50	NAA38	0.254984
ITGA4	DOCK10	0.254982
TIMM8B	ATP5MG	0.254979
NELFCD	RALGAPB	0.254972
ZNF330	TMA16	0.254968
FERMT3	PLEKHO2	0.254968
MLH1	LSM3	0.254967
KLHL24	DVL3	0.254967
EXOSC9	BBS7	0.254966
HSF1	SLC52A2	0.254963
PSMA1	MRPL11	0.254961
IDH3G	EMD	0.254959
SNRPN	MICOS10	0.254955
UBXN6	HDGFL2	0.254939
FARSB	PSMD1	0.254923
WRNIP1	DEK	0.254918
TAGAP	LCK	0.254916
CLEC11A	PDGFRB	0.254909
ABI3	ARHGAP9	0.254909
DCUN1D1	EIF2B5	0.254908
WDR48	LZTFL1	0.254878
TBCCD1	RNF168	0.254851
DDX1	EIF2B4	0.254847
POLA2	C7orf50	0.254843
TMEM128	SLBP	0.254839
C1orf54	FCER1G	0.254829
YBX1P1	NPM1P27	0.254825
CYTH4	LRRC25	0.254816
PIK3CG	RASSF4	0.254765
DOHH	ABHD17A	0.25476
STK25	GIGYF2	0.254758
CUL3	RETREG2	0.254747
RAB14	UBQLN1	0.2547
SMC3	SHOC2	0.254695
RHOH	GIMAP1	0.254686
MED4	RB1	0.254678
ARHGAP9	CASP4LP	0.254672
TMEM128	ZCCHC4	0.254666
BCL7C	ATOX1	0.254665
ASPSCR1	GPS1	0.254657
KCNAB2	PIK3R5	0.254623
DPH3	PDE12	0.254608
ZNF142	CNPPD1	0.254606
TMEM258	NDUFA9	0.254606
UBA3	RBM15B	0.254603
TLR4	TRPV2	0.254569
DOCK2	IRF8	0.254564
PPP2CB	CNOT7	0.254547
SHARPIN	HGH1	0.254542
SIL1	MACROD1	0.254528
VPS8	DVL3	0.254527
PTOV1	PTOV1-AS2	0.254526
ATP5F1D	C19orf25	0.254517
GAPDH	TPI1	0.254514
LY86	DOCK2	0.254512
CNRIP1	LRRC32	0.254509
DPM1	PSMA7	0.254499
NPRL2	USP19	0.254494
SLC25A38	SETD2	0.25448
COPS8	GIGYF2	0.254479
ADGRL4	GJA4	0.254478
MRPL44	CNOT9	0.254463
MEF2C	ARHGEF15	0.25444
PTPN23	NR2C2	0.254416
ADD1	TADA2B	0.254416
ZNF230	ZNF226	0.254407
TASL	ZEB2	0.254407
DHX30	METTL6	0.254405
CD33	ZEB2	0.254397
PSMD6	SACM1L	0.254383
ATF2	SP3	0.254371
PSMC5	TACO1	0.254367
LSG1	RFC4	0.254366
PAFAH1B2	HMBS	0.254355
KCNAB2	APBB1IP	0.254353
PDHB	RBM15B	0.254329
MAEA	TADA2B	0.254327
PPP2R1B	DLAT	0.254324
NCKAP1L	HNRNPA1P21	0.254308
NCLN	THOP1	0.254302
GRPEL1	MRFAP1L1	0.254301
MTRF1	N4BP2L2	0.254296
PNO1	WDR43	0.254295
WIZ	CHERP	0.254289
EIF1B	RAB5A	0.254284
NCBP2	PAK2	0.254278
FMR1	VBP1	0.254275
PDCD10	SENP2	0.25427
ACOT8	PIGT	0.254265
FLT4	DIPK2B	0.254257
GIMAP6	RNASE6	0.25425
NISCH	USP19	0.254248
NCBP2	PIK3CA	0.254242
RPUSD4	RNF214	0.254232
SPCS1	SACM1L	0.254198
NOL10	WDR43	0.254195
SUB1	DNAJC21	0.254187
CNPPD1	ZFAND2B	0.254169
CWF19L1	RPP30	0.254162
UBE2D3	NAA15	0.254159
HADHA	GPN1	0.254149
APBB1IP	PREX1	0.254131
SAFB2	SAFB	0.254112
SNRPF	NDUFA12	0.254109
SMARCC1	TRAIP	0.254097
SLC25A26	UQCC5	0.254088
MFSD10	NOP14-AS1	0.254087
ZC3H15	SSB	0.254085
PSMD14	ORC4	0.254085
NKAPD1	PAFAH1B2	0.25408
POGK	RPRD2	0.254067
TBXAS1	SLC8A1	0.254054
AKAP11	GPALPP1	0.25404
RNASE6	FPR3	0.25403
LCP2	ZEB2	0.254024
GAB3	ZEB2	0.254021
PAF1	TIMM50	0.254019
HAVCR2	FCGR2A	0.25401
ICE1	PAIP1	0.253968
SNW1	FCF1	0.253961
CLASP2	CNOT10	0.25396
CYTH4	LPXN	0.253956
LRRC32	ZCCHC24	0.253953
MED10	OTULIN	0.253943
MS4A6A	TMEM273	0.253927
SMUG1	CTNNBL1	0.253916
ARHGAP25	ARHGAP30	0.253913
XAB2	SIRT6	0.253909
ROBO4	GIPC3	0.253869
FLI1	GIMAP8	0.253864
ZNF28	ZNF525	0.253836
UBE2J2	AURKAIP1	0.25383
UBXN7	WDR53	0.253824
TTI1	STAU1	0.253822
TRPC4AP	ERGIC3	0.253822
CD37	GIMAP8	0.253799
NFX1	UBE2R2	0.253788
RNASE6	CSF1R	0.253786
SCAMP3	SLC25A44	0.253722
RPF1	GTF2B	0.253704
RNF123	IP6K1	0.253694
DROSHA	FASTKD3	0.253689
HDLBP	RNPEPL1	0.253678
MYDGF	MAP2K2	0.25366
IL18RAP	PTPN7	0.253656
RPS21	LYRM4	0.253653
CNRIP1	HSPA12B	0.25365
COPS9	LYRM4	0.253642
TBCCD1	SENP2	0.25363
ACTL6A	OPA1	0.253623
TASOR	SETD2	0.253616
MARCHF6	ZNF622	0.253611
ZNF566	ZNF461	0.253604
TACO1	TLK2	0.253598
TUSC2	PDHB	0.253592
LDB2	FAM110D	0.253589
SIL1	UBA52	0.253586
RNF168	FBXO45	0.253574
TASL	GPR34	0.25357
CASZ1	LYRM4	0.253566
FXR2	SCO1	0.253563
COPZ1	PSMA1	0.253561
NLRC4	LRRC25	0.253557
HDGFL2	THOP1	0.253552
NDUFS1	FASTKD2	0.253551
TIMP2	PDGFRB	0.253518
SELENOS	SEC11A	0.253509
IFFO1	AIF1	0.253498
ITGAX	C3AR1	0.253483
PRKAR2A	TUSC2	0.25347
ACTR8	PSMD6	0.253467
UBE2K	SLBP	0.253456
PIK3CG	DOK2	0.253451
CDK5RAP1	EIF2S2	0.253451
ACVRL1	TM4SF18	0.253422
PABIR2	ZNF75D	0.253421
WDR82	PDHB	0.253409
DOCK2	ELMO1	0.253406
NDUFS6	MRPL36	0.2534
ZNF585A	ZNF420	0.253385
NELFE	BAG6	0.253385
MEF2C	HSPA12B	0.253374
ZNF875	ZNF529	0.253365
PSMD8	TIMM50	0.253363
CD33	TLR4	0.253362
ARHGEF6	DOCK10	0.253356
MIS12	HASPIN	0.253355
GAB3	SLC39A13-AS1	0.253355
SENP5	WDR53	0.25335
LRRC45	CENPX	0.25335
RAF1	FGD5-AS1	0.253346
SLC25A11	ANKFY1	0.253326
RBM5	ZNF445	0.253326
ATP6AP1	FAM50A	0.253324
LRRC32	JAM2	0.253321
TEK	GASK1B	0.253315
CNRIP1	TEK	0.253293
MFNG	FAM78A	0.253286
CRBN	CNOT10	0.25328
MYO1G	TRPV2	0.253278
PDCD2	MRPL18	0.25326
PSMD10	UPF3B	0.253259
ASH1L	SETDB1	0.25325
MYO1F	LILRB3	0.253242
ESAM	NOTCH4	0.253242
C7orf50	TMEM219	0.253236
STAU1	MOCS3	0.25323
CORO1A	ARHGAP30	0.25323
ZZEF1	PRPF8	0.253229
ZNF600	ZNF611	0.253225
BRPF1	TMEM43	0.25322
CTBP1	CTBP1-DT	0.253213
USP28	ZW10	0.253193
GOLPH3	GOLPH3-DT	0.25319
GGT5	JAM2	0.25319
FARSA	RAD23A	0.253188
SASH3	TNFAIP8L2	0.253176
GORASP1	SETD5	0.253167
P2RX1	CPNE5	0.253143
HDLBP	SEPTIN2	0.253136
ZNF671	TMEM273	0.253128
TMEM14B	TBC1D7	0.253128
TESPA1	CASP4LP	0.253119
RBMX2	UTP14A	0.253114
WDR48	RNF123	0.253078
TTC19	COPS3	0.253066
MFNG	IKZF1	0.253055
FKBP3	ALKBH1	0.253048
CCR1	MS4A7	0.253036
HASPIN	ANKFY1	0.253032
ACTR8	QRICH1	0.253031
MTRR	MARCHF6	0.253021
HSPA12B	ZEB1	0.253013
MMS22L	CDC40	0.252992
PSMB6	CRK	0.252985
DOCK2	GYPC	0.252983
MCPH1	PPP2R2A	0.252978
UBP1	PDE12	0.252942
QRSL1	MAP3K7	0.252941
PIK3R5	LCK	0.252916
LY86	TASL	0.252915
DOCK8	PARVG	0.252889
DHX33	C1QBP	0.252885
RARS2	CEP57L1	0.252877
TBP	WTAP	0.252857
USP4	DCAF1	0.252856
IFFO1	RNASE6	0.252854
REXO2	RPS25	0.252853
ZNF567	ZNF567-DT	0.252843
FYCO1	RNF123	0.252834
TMEM258	CCS	0.252826
SPI1	CYTH4	0.252825
GSPT1	ZC3H7A	0.252781
SDHAF2	LYRM4	0.252779
APBB1IP	LY86	0.252773
PSMA1	POLR2L	0.252765
ZNF7	C8orf33	0.252757
RBM7	CHEK1	0.252752
DVL3	RNF168	0.252747
MRPL17	BET1L	0.252745
CSTF1	TPD52L2	0.252744
SSNA1	TMEM203	0.252736
TUSC2	RRP9	0.252735
MAP4K1	CASP4LP	0.252733
VGLL4	USP19	0.252731
ZC3H13	MED4	0.252729
ZNF383	ZNF567	0.252719
RPL4P4	RPL7AP6	0.252702
APPL1	SLMAP	0.252698
CDK19	CDC40	0.252695
ACTL6A	PAK2	0.252694
EEF1A1P6	EEF1A1P9	0.252681
RNASE6	LRRC25	0.252652
CD37	LAPTM5	0.252607
RNF126	TMEM259	0.252599
GSK3B	KPNA1	0.252589
NISCH	NKTR	0.252586
ADGRF5	S1PR1	0.252575
DLAT	RPUSD4	0.252567
RPS27A	PPP4R3B	0.252551
RBSN	SETD2	0.252548
SLC35A5	USF3	0.252543
POLR3D	MAK16	0.252536
MLH1	METTL6	0.25252
DCUN1D1	SENP5	0.252519
NUP107	CCT2	0.25251
CD86	C1orf162	0.252501
COX4I1	EMC8	0.2525
LY86	PIK3R5	0.25248
ELAC2	TIMM22	0.252479
WAS	C1orf162	0.252478
MARCHF1	SLC8A1	0.252477
MKRN2	RBM15B	0.252454
VPS8	RFC4	0.252449
DERL1	UTP23	0.252448
ACTR8	GNL3	0.252419
PRKAR2A	RBM15B	0.252418
UBP1	QRICH1	0.252388
SURF6	REXO4	0.252376
SMUG1	MRPL23	0.252367
ARHGAP9	DOK2	0.252363
PHKB	ITFG1	0.252354
EXOSC4	PUF60	0.252346
KIF11	CEP55	0.252339
SASH3	HNRNPA1P21	0.252323
WAS	GYPC	0.252315
ELAC2	WRAP53	0.252296
FARSB	ILKAP	0.252279
SLC30A9	BOD1L1	0.252269
SAP30BP	MRPL58	0.252267
SUMF2	NIPSNAP2	0.252259
LSM7	MICOS13	0.252197
MLF2	ATN1	0.252194
PLVAP	HSPA12B	0.252187
SIRT2	PSMD8	0.252186
GOLGA5	CPSF2	0.252155
MAPRE1	RALGAPB	0.252132
STARD8	ZEB2	0.252125
ARMC8	DBR1	0.252087
MEF2C	CD93	0.252076
ZNF304	ZNF543	0.252075
WDR1	DHX15	0.252071
TRMT1	FARSA	0.252065
PRUNE1	VPS72	0.252061
CD37	GPSM3	0.252053
SNRPN	ATP5MC2	0.252038
MINDY2	ADAM10	0.252038
STAU1	ERGIC3	0.252037
RASSF4	FPR3	0.252031
PIK3CG	GYPC	0.252028
TUSC2	ARF4	0.252002
JAK3	GNG2	0.251998
EIF4E2	COPS9	0.251998
PRKAR2A	SACM1L	0.251993
DHX30	ELP6	0.251987
FCF1	VIPAS39	0.251977
TIMM50	FBL	0.251976
ZNF227	ZNF224	0.251974
DPH1	TSR1	0.251963
MTRR	ZNF622	0.251959
RANBP3	MBD3	0.251945
CD4	ZEB2	0.251942
PIK3CG	SFMBT2	0.251931
MYO1F	MARCHF1	0.25193
NCKAP1L	PLXNC1	0.251927
ELAC2	PFAS	0.251915
DERL2	TIMM22	0.251915
ACAP2	PPP1R2	0.251901
SMG6	NEURL4	0.251882
CRBN	RBSN	0.251876
BRCA2	SKA3	0.251854
PSMA7	YTHDF1	0.251853
TRAF2	FBXW5	0.251845
VPS11	HINFP	0.251839
UBXN7	PAK2	0.251837
MARCHF6	PAIP1	0.251833
TBC1D23	TRMT10C	0.251831
SMUG1	PDSS2	0.251817
COPE	MRPL23	0.251808
HAVCR2	LY96	0.251807
RHOA	QRICH1	0.251795
UTP23	TATDN1	0.251793
RASAL3	GYPC	0.251767
SEC61B	ALG2	0.25176
PIAS4	UBXN6	0.251758
NCOA6	NFS1	0.251758
IDH3B	SNRPB	0.251751
MOB2	PSMD13	0.251749
VPS53	GEMIN4	0.251745
HSPBP1	RUVBL2	0.251743
MYO1G	IL16	0.251736
XRCC5	CTDSP1	0.251721
WDR48	SLC25A38	0.251715
TUSC2	USP19	0.251703
WDR70	ZNF131	0.251687
CNPPD1	CTDSP1	0.251667
ZFR	DNAJC21	0.251656
ACVRL1	ESAM	0.251632
SIGLEC9	LAPTM5	0.251626
CD4	PLXNC1	0.251617
SIL1	MCRIP2	0.25161
CD37	CD86	0.251608
LY86	SLC39A13-AS1	0.251603
SYNCRIP	CDC40	0.251602
RNF126	REXO1	0.251591
MAP2K2	MED16	0.251588
JAK3	SASH3	0.251573
TNKS2	SMC3	0.251566
DNTTIP1	DDX27	0.251562
STK16	MRPL44	0.251561
RAD54L2	SETD2	0.251559
MMP24OS	CTNNBL1	0.251557
LY86	MARCHF1	0.251546
NFATC2IP	NFATC2IP-AS1	0.251533
SUV39H1	TIMM17B	0.251532
ZBTB11	TOMM70	0.251524
AURKA	CSE1L	0.251521
HAVCR2	C1orf162	0.251517
ARAF	CCDC22	0.251498
PDGFRB	EMCN	0.251474
MYO1F	DOK2	0.251471
STAU1	YWHAB	0.251459
DERL1	POLR2K	0.251458
DHX30	DCP1A	0.251404
MEF2C	OLFML2B	0.251389
MTRF1	EXOSC8	0.251386
SYF2	PPP1R8	0.251381
RABEP1	SLC25A11	0.251378
SIGLEC9	AIF1	0.251377
GOLM2	CCPG1	0.251371
DHX33	PFAS	0.251369
PAK4	SPINT2	0.251366
USP19	PDE12	0.251345
ATP5F1D	RPS15	0.25134
PIGG	MRFAP1	0.251339
LSG1	VPS8	0.251332
LCP2	KCNAB2	0.25133
ATG16L1	EIF4E2	0.251322
RBM7	BUD13	0.251319
CLEC2D	PTPN7	0.251317
UBE2D3	GAR1	0.251316
CD300C	LRRC25	0.251314
TMEM258	PPCDC	0.251304
SCO1	GEMIN4	0.251297
MSH2	MSH6	0.251239
DVL2	DPH1	0.251227
XAB2	PIAS4	0.251205
SCAMP3	HAX1	0.251205
ZFR	PRKAA1	0.251191
TNFRSF1B	PARVG	0.251183
TSR3	MLST8	0.251163
FAM78A	MYO1G	0.251163
ZNF443	ZNF44	0.251158
HSPA12B	S1PR1	0.251146
PPCDC	DISP1	0.251141
PARVG	SEPTIN1	0.251135
FOXP3	TNFRSF4	0.251131
FAM78A	GNG2	0.251129
FYTTD1	VPS8	0.251109
CTNNBL1	C7orf50	0.2511
CTBP1	LETM1	0.25108
MAP4K1	PIK3R5	0.251074
MS4A7	ZEB2	0.251072
PDCD2	C6orf120	0.251064
PTPN23	GORASP1	0.251036
PI4K2B	SLBP	0.251036
PBRM1	PDE12	0.251031
COPS9	MRPL33	0.251016
PRKAR2A	DCAF1	0.251014
ZPR1	PUS3	0.251007
NOP14	PIGG	0.250997
RRP7BP	SERHL2	0.250996
DERL2	YWHAE	0.25099
PTPN23	WDR48	0.25098
C1orf54	NCKAP1L	0.250969
UBE2W	WWP1	0.250967
ACTR8	SACM1L	0.250963
PHF20	AAR2	0.250955
CTC1	NEURL4	0.250953
KLHL18	OXSR1	0.250952
H2BC5	H2BC21	0.250951
TARS1	CCT5	0.250948
IFFO1	PIK3R5	0.250932
APBA3	ABHD17A	0.25093
DPM2	URM1	0.250922
ELF2	EXOSC9	0.250908
AAMP	CTDSP1	0.250903
PDGFRB	ROBO4	0.250895
NSD2	SLBP	0.250892
ATE1	MCMBP	0.250886
TUSC2	PBRM1	0.250882
ACTR8	UBA3	0.250879
POLR2L	CHID1	0.250873
PLCB2	TRPV2	0.250872
H2AC6	H2BC21	0.250844
TMEM184C	PRMT9	0.250838
ELOB	LYRM4	0.250831
RANBP3	FZR1	0.250828
PTPN23	SMARCC1	0.250824
PMP22	GASK1B	0.25082
MRPS34	POLR3K	0.25079
C7orf50	FAAP20	0.250779
NELFA	PCGF3	0.250769
DPH1	TIMM22	0.250751
MARCHF6	DNAJC21	0.250744
RAB5A	RBM15B	0.250736
MYO1F	TMEM273	0.250734
GNGT2	AIF1	0.250733
CLEC2D	SASH3	0.250731
CD226	ARHGAP30	0.25072
MTPN	NUP205	0.250707
EIF4E2	GIGYF2	0.250706
COMMD2	DBR1	0.250695
TMEM62	UBR1	0.250683
ITGA4	RNASE6	0.250678
SETD2	ZNF445	0.250676
RAB22A	RALGAPB	0.25067
IFFO1	RASSF4	0.250667
EXOSC3	APTX	0.250666
TBCCD1	ACAP2	0.250664
LRRC32	A2M	0.250656
C1QBP	SENP3	0.250643
OXCT1	DNAJC21	0.250641
ACAP1	TRPV2	0.250632
KDR	LDB2	0.250584
TAMALIN	S1PR1	0.250576
ERH	MED6	0.250576
RPS25	SRPRA	0.250574
ELMO1	RHOH	0.250566
KDM5C	AKAP17A	0.250562
NISCH	PLXNB1	0.250558
APBA3	REXO1	0.250555
SNRNP70	CLASRP	0.250554
AKNA	CD226	0.250548
NUP153	DEK	0.25054
BRD9	ZNF622	0.250539
ACTL6A	RFC4	0.250507
SETD5	QRICH1	0.250484
NDUFS6	ZNF622	0.250458
ZFR	NUP155	0.250457
TMF1	GMPPB	0.250434
BLTP1	MFSD8	0.250423
BTBD7	DICER1	0.25042
NSUN2	PAIP1	0.250408
ZNF566	ZNF527	0.250387
GOLPH3	TTC33	0.250376
ZNF791	ZNF490	0.250356
PRKAR2A	UBP1	0.250356
DCAF1	CNOT10	0.250349
HSPA12B	TM4SF18	0.250347
PSMD5	PPP6C	0.250338
PLCB2	PARVG	0.250337
IFFO1	NTNG2	0.250332
ZNF230	ZNF180	0.250307
CTNNBL1	PPCDC	0.250306
KIF20B	MKI67	0.250301
GIMAP8	C3AR1	0.250278
PUF60	C8orf33	0.250271
ST8SIA4	TRPV2	0.250249
GORASP1	ARIH2	0.250249
GPR65	DOK3	0.250242
RAF1	NR2C2	0.250233
DOCK10	SPN	0.250231
GRPEL1	SLBP	0.25023
CSTF1	TAF4	0.250219
SEC24C	ZSWIM8	0.250211
ZNF227	ZNF226	0.250196
ZNF622	EXOC3	0.250194
MEF2C	RAMP3	0.250193
GPKOW	WDR13	0.250193
PLCB2	PTPN7	0.25019
DISP1	MCRIP2	0.25019
BCCIP	ABRAXAS2	0.250188
ABCA6	LDB2	0.250173
MFNG	TESPA1	0.250161
WDR1	TMEM128	0.250159
JAK3	SNX20	0.250152
CD33	RNASE6	0.250149
SNX3	CEP57L1	0.250143
NDUFA9	UQCC5	0.250139
SKP2	NIPBL	0.250137
TIE1	ACVRL1	0.250136
KCNAB2	HAVCR2	0.250136
ZNF142	STK11IP	0.250127
VAMP7	MECP2	0.250119
EAF1	DCP1A	0.250112
TYROBP	PARVG	0.250108
SRSF4	PPP1R8	0.250087
PHB1	MRPS23	0.250086
ABCF3	YEATS2	0.250074
PAFAH1B1	RABEP1	0.250071
DHX38	AP1G1	0.250051
NCBP3	ZZEF1	0.250044
NEPRO	ZNF148	0.250023
SPI1	PRAM1	0.250021
UBE2D3	SEC24B	0.250019
TAF2	UTP23	0.250017
ZNF7	MAF1	0.250012
BRD9	CCDC127	0.250012
ELAC2	FXR2	0.249998
DHX30	SACM1L	0.249996
FGD5-AS1	RBM15B	0.249989
TTI1	CPNE1	0.249985
HPF1	ANAPC10	0.249973
MCPH1	CCAR2	0.249967
ITGAX	FCER1G	0.249963
XPO4	ZDHHC20	0.249958
TNFAIP8L2	C3AR1	0.24995
RASGRP2	SEPTIN1	0.249943
SIKE1	TRIM33	0.249936
CLASP2	ARIH2	0.249932
TARS1	ZNF622	0.249928
NDUFB7	MMAB	0.249921
TM4SF18	NOTCH4	0.249914
BTK	DOCK8	0.249909
NENF	ACBD6	0.249902
NUP43	CEP43	0.249899
METTL2A	TACO1	0.249893
DOCK8	ARHGAP25	0.249869
PSMD4	SCNM1	0.249867
MTERF4	COPS8	0.249863
TMEM33	PDS5A	0.249852
NDUFB7	ELOB	0.24983
COPG1	COPB2	0.249802
PPP1R26	PPP1R26-AS1	0.249797
MON1A	IP6K1	0.249787
LYRM2	MIGA1	0.249786
LY86	PLXNC1	0.249777
C5orf22	RICTOR	0.249776
SMUG1	CORO7	0.249765
SIGLEC9	TLR4	0.249756
SASH3	CD180	0.249749
PHF23	CRK	0.24974
SASH3	HAVCR2	0.249731
NKTR	THUMPD3-AS1	0.24971
DYNC1I2	GORASP2	0.249697
NSMCE1	COPS9	0.249662
TUBGCP3	CDC16	0.249655
PSMA1	DISP1	0.249652
NSUN2	SUB1	0.249641
ELF2	HMGB2	0.249639
LARS2	SMARCC1	0.249622
CD4	TNFAIP8L2	0.249619
SEC62	PHC3	0.249616
OLFML2B	LDB2	0.249616
CD33	SASH3	0.249609
