GenA	GenB	MI
TEK	KDR	0.262089
ANAPC4	NSD2	0.262085
ESF1	TRMT6	0.262077
NUP205	POM121C	0.262074
SCAMP3	MRPL24	0.262061
EAF1	SLMAP	0.262059
YWHAE	MRM3	0.262046
TMEM43	CNOT10	0.262042
ZNF180	NUP62	0.262036
EMC3	ATRIP	0.262034
ZNF302	ZNF571	0.262024
GPR65	TAGAP	0.262021
DOK2	APOBR	0.262021
MRPL4	ECSIT	0.262018
ZNF507	HAUS5	0.262005
CLPP	MAP2K2	0.261998
SCAP	RRP9	0.261995
ABI3	PIK3R6	0.261989
WAS	ZEB2	0.261982
VGLL4	FGD5-AS1	0.26198
AKT1	CDC42BPB	0.26198
MRPS30	PAIP1P2	0.261979
PTPN23	RAD54L2	0.261975
CD86	ADAP2	0.261975
MARCHF6	PAIP1	0.261968
PAFAH1B1	SMYD4	0.261962
ABI3	CD300A	0.261955
ZNF808	ZNF28	0.261951
ERH	GLRX5	0.261937
GIMAP6	IKZF1	0.261936
ZNF571	ZNF8	0.261926
PHF23	RPAIN	0.261923
EAF1	NME6	0.261922
C5orf22	TMEM267	0.261894
ITCH	NCOA6	0.261879
NOVA2	PDGFRB	0.261876
C1QBP	WRAP53	0.261848
ELF2	LARP7	0.261845
SLC25A17	XRCC6	0.261844
TADA3	RPL14	0.261827
SRSF7	RBM14	0.261825
AP4S1	ALKBH1	0.261825
ZNF529	ZNF527	0.261823
ACAP1	ITGAE	0.261812
PRKAR2A	RBM15B	0.261806
SPI1	APBB1IP	0.261787
DCAF1	SLMAP	0.261783
THUMPD3	OXSM	0.261769
DPCD	LYRM4	0.261761
DCAF1	AZI2	0.261757
FGR	SIGLEC9	0.261755
APBB1IP	FAM78A	0.261748
CD4	APBB1IP	0.261735
WDR48	FGD5-AS1	0.261731
LIAS	PIGG	0.261731
YEATS2	SENP2	0.261719
YJU2B	WDR83	0.261714
CHMP2A	UBE2M	0.261672
VGLL4	TADA3	0.261668
MRPL47	EIF2B5	0.261666
SLC30A9	FBXL5	0.261659
RBSN	LIMD1	0.26165
TENT2	ANKRA2	0.261647
CDC37	RAB8A	0.261643
MYO1F	CSF1R	0.261637
TONSL	FBXL6	0.261636
GAB3	GNG2	0.261635
UBP1	RPL14	0.261633
SKA3	MRPL57	0.26163
PPP1R7	RNF25	0.261627
AKT1	MTA1	0.261603
GUF1	PGM2	0.261596
ZNF548	ZNF260	0.261583
NOL10	GPN1	0.261574
SIGLEC9	ZEB2	0.261563
ZNF17	ZNF224	0.26156
WAS	SYNE1	0.261556
ZNF184	ZSCAN26	0.26155
TLR4	MNDA	0.261548
ADD1	TNIP2	0.261543
DMAC2	CHMP2A	0.261536
EXOC5	GPR137C	0.261531
PAF1	GPATCH1	0.261519
TASL	HNRNPA1P21	0.261504
YJU2	UBXN6	0.261497
LMF1	UBA52	0.261495
COX10	WRAP53	0.261493
CPSF2	NDUFB1	0.261472
BICRA	FIZ1	0.261467
ARFIP2	BET1L	0.261467
C1orf54	LY96	0.261465
TRAF3IP3	NCKAP1L	0.261461
TSG101	RIC8A	0.261458
RAMP3	GJA4	0.261448
FAM193A	CTBP1	0.261445
RBSN	EOGT-DT	0.261431
ZNF230	ZNF548	0.261411
UCHL5	TSNAX	0.26141
NSUN2	ZNF131	0.26141
CD33	HAVCR2	0.26141
ITGAE	SEPTIN1	0.26139
PDGFRB	LDB2	0.261387
ZFR	ICE1	0.261383
ECSIT	LSM4	0.261383
NSUN3	DHFR2	0.261381
BRAP	EIF2B1	0.261364
NCL	PTMA	0.261354
TRMT6	NXT1	0.26134
PSEN1	DLST	0.261318
C19orf53	UBA52	0.261308
LMF1	ARRB1	0.261295
RAF1	UBP1	0.261294
BTF3	CWC27	0.261287
TECR	GET3	0.261285
FHOD1	SLC9A5	0.261271
RAD18	TAMM41	0.261234
PIK3C3	C18orf21	0.261233
BTK	PARVG	0.261225
ATXN3	PPP4R3A	0.261219
NCKAP1L	ZEB2	0.261218
ZNF574	ZNF567	0.261214
WDR48	ATXN7	0.261212
PTPN7	GNG2	0.261194
XRN2	MGME1	0.261191
ZFTRAF1	C8orf82	0.261189
PDE12	DCP1A	0.261184
MRPL2	SNRPC	0.261183
TMEM115	SLC25A38	0.261173
PSEN1	ISCA2	0.261165
CORO1A	GNG2	0.261159
C11orf58	GTF2H1	0.261158
WDR83	ZNF653	0.261151
CCDC47	FTSJ3	0.261151
RPS15	CSNK1G2	0.261138
CARS2	UPF3A	0.261126
NKTR	PLXNB1	0.261125
MNAT1	ERH	0.261122
BRPF1	PLXNB1	0.261122
ASH1L	SETDB1	0.261101
GUSBP1	NIPBL-DT	0.261094
DCAF5	LIN52	0.261082
USP19	RPL15	0.261065
PIAS4	FZR1	0.261064
KHSRP	CHAF1A	0.261063
ZNF45	ZNF224	0.261054
TMEM161A	FKBP8	0.261053
BRPF1	SMARCC1	0.261053
NIP7	E2F4	0.261052
TBC1D31	ATAD2	0.261037
TRPC4AP	CHMP4B	0.261035
SPI1	ITGAX	0.261025
SCAP	WDR48	0.261021
EXOC8	RAB3GAP2	0.261021
CDC23	DDX46	0.26102
MRPL4	ZNF317	0.261018
OTUD5	USP11	0.260994
TIMM13	UQCR11	0.26099
TIE1	GJA4	0.260986
SCAP	IFRD2	0.260974
BIN2	ARHGAP25	0.26097
PSMB6	GLOD4	0.260961
TUSC2	TMEM115	0.260949
WDR48	VGLL4	0.260923
DCAF5	WDHD1	0.260911
MAP2K5	COMMD4	0.260903
RSPRY1	NUDT21	0.2609
COPE	RPS28	0.260895
MLLT10	DCLRE1C	0.260891
DRG2	TOP3A	0.260886
DPH3	SETD2	0.260869
TMEM204	ESAM	0.260862
TMED1	RAB11B	0.260857
NOVA2	ADGRL4	0.260855
DPH3	PDCD6IP-DT	0.260854
COQ6	SIPA1L1	0.260846
CCDC57	MRPL23	0.260841
GTF3C2	SLC4A1AP	0.260822
SPI1	GAB3	0.260783
PDCD6IP	FGD5-AS1	0.260777
WAS	SLC8A1	0.260776
UBL7	COMMD4	0.260771
RANBP3	MBD3	0.26077
CCDC174	C3orf62	0.26077
DVL3	RNF168	0.260769
LAS1L	ABCB7	0.260758
CNOT3	ZNF574	0.260748
PIAS4	SLC39A3	0.260747
WDHD1	TOGARAM1	0.26074
ZSWIM9	ZNF865	0.260737
FZR1	MLLT1	0.260737
ACAP1	GNGT2	0.260735
ZNF45	ZNF226	0.260721
VPS53	TIMM22	0.260721
GTF3C2	RPS7	0.260721
NUP155	CCDC127	0.26072
MFNG	FGD2	0.260708
NAF1	ABCE1	0.260682
BIN2	SNX20	0.260676
PDHX	COMMD9	0.260674
SNRPD2	CHMP2A	0.260647
TUBE1	HACE1	0.260639
DHX30	RPL29	0.260629
NUP155	MRPL36	0.260622
GIMAP6	LILRB3	0.260618
PSMA1	RTN4IP1	0.260616
CDK8	CENPJ	0.260616
DEDD	CRTC2	0.260581
TMED1	GPR108	0.260577
FERMT3	STAC3	0.260567
PIGZ	POLR2H	0.260557
DCUN1D1	SENP5	0.260552
WDR82	CNOT10	0.26052
TMEM161A	AKAP8	0.260516
PLCB2	AIF1	0.260509
RPL18A	FARSA	0.260488
RTF2	RAE1	0.260478
ARHGEF7	NAXD	0.260478
C6orf120	SCAF8	0.260477
DHX30	DCAF1	0.260476
PLVAP	RGS5	0.260471
SEC22C	HACL1	0.260459
CD226	SEPTIN1	0.260456
SLC35E1	MAU2	0.260451
PIN1	ZNF414	0.260444
PDSS2	ALG1L1P	0.260444
RANBP3	C19orf25	0.260443
CCDC174	MTMR14	0.260433
BRPF1	DCP1A	0.260417
RAD54L2	RBM15B	0.260407
RAF1	SETD5	0.260399
TMEM33	ZBTB49	0.26039
EDC3	CLK3	0.26038
ZNF180	ZNF548	0.260374
PPP5C	PRKD2	0.26037
SLC25A40	WASL	0.260368
PSMD7	DHX38	0.260365
FKBP3	DCAF5	0.260361
GSK3A	UBE2M	0.260359
RAB7A	MRPL3	0.260354
OXCT1	SKP2	0.26035
CD33	SNX20	0.26035
STAB1	ABI3	0.260346
C1orf43	GPATCH4	0.260332
ZNF574	KMT2B	0.260329
QTRT1	UBA52	0.260323
VCPKMT	PPP4R3A	0.260322
ABCF3	UBXN7	0.260317
LYRM2	PPCDC	0.260302
SLC9A6	RTL8A	0.260291
ARFIP2	LDHA	0.260287
GNL3	RBM15B	0.260268
DNAJB11	MAGEF1	0.260263
CTBP1	TADA2B	0.260257
IFIH1	CMPK2	0.260247
RABEP1	ANKFY1	0.260242
SLC24A1	ARHGEF1	0.260234
FXR2	SCO1	0.260217
E2F7	CCNE2	0.260217
NR2C2AP	UBL5	0.260214
MYO1F	IL16	0.260214
ARFGAP2	ATG13	0.260195
UBP1	ARPC4	0.260189
LSG1	NCBP2	0.260184
SLC8A1	FPR3	0.260176
DHX34	KMT2B	0.260172
BCAS2	PSMA5	0.260167
TMEM267	DNAJC21	0.260158
ISCA2	GLRX5	0.260153
GPATCH1	FIZ1	0.260153
ZNF264	ZNF234	0.260144
TTC33	PAIP1	0.260131
NDUFS7	GTF2F1	0.260124
C3AR1	ADAP2	0.260122
YLPM1	NRDE2	0.260108
OTUD4	TMA16	0.260106
ELAC2	NCOR1	0.260105
TYROBP	ADAP2	0.260103
SYNE1	PIK3R6	0.260099
SUPT16H	CHD8	0.260096
STRN4	CLPTM1	0.260096
TMEM115	ARPC4	0.260094
GORASP1	GNL3	0.260085
SAMD4B	KMT2B	0.260072
ZNF107	ZNF273	0.260068
AKAP11	SLC25A15	0.260064
MRPS30	SUB1	0.260039
RNF126	DUS3L	0.260037
MRPL4	PPAN	0.260015
SNAPC1	HIF1A	0.260012
ISG20L2	GPATCH4	0.260008
TMEM33	GNPDA2	0.259987
TRAF3IP3	LCP2	0.259983
UBA3	PDHB	0.259978
RBSN	FANCD2	0.259969
CASZ1	TMEM219	0.259958
TAF4	RALGAPB	0.259952
ZCCHC4	TAPT1	0.259948
RAF1	MYD88	0.259947
NOA1	SRP72	0.259947
FLT4	KDR	0.259942
TNPO3	METTL2B	0.259938
LAMTOR2	TMCO1	0.259931
CEP57	JRKL	0.259925
MLH1	TADA3	0.259904
ALKBH1	DNAL1	0.259899
PSMA1	C7orf50	0.25989
FCER1G	STAC3	0.259889
EIF1B	EAF1	0.259889
EIPR1	MTA3	0.259888
PIGH	VIPAS39	0.259886
IFFO1	PLCB2	0.259886
TCP1	TSPYL1	0.259868
ZNF28	ZNF611	0.259863
SGTA	MLLT1	0.259844
SDHA	TARS1	0.259843
ZNF230	ZNF526	0.259841
ZNF468	ZNF888	0.25984
ZMPSTE24	MYCBP	0.25984
FAM110D	ARHGEF15	0.259835
NGLY1	OXSM	0.259821
ARHGAP9	RHOH	0.259817
CDCA8	ARHGAP11A	0.259813
TASL	SASH3	0.259802
ARCN1	BUD13	0.259802
COPB1	ARFIP2	0.259796
NFKB1	IRF2	0.259793
DHX8	EFTUD2	0.259787
FZR1	CHAF1A	0.259773
MRPS7	SRP68	0.259755
USF1	DEDD	0.259748
ATP5F1D	MICOS13	0.259743
MPND	CSNK1G2	0.259738
ZNF180	ZNF17	0.259734
ZDHHC3	ARPC4	0.259734
LRRC32	GASK1B	0.259734
EXOC3-AS1	GOLPH3-DT	0.259731
PSMC4	RUVBL2	0.259729
CGRRF1	DNAL1	0.259728
MYO1F	INPP5D	0.259719
DDA1	UBA52	0.259715
ASH1L	PI4KB	0.259706
ILKAP	RNF25	0.259701
DNAJC21	GOLPH3-DT	0.259692
ABI3	CD86	0.259685
POLE2	FANCM	0.259684
SERGEF	NAA38	0.259675
DNAJC14	SMARCC2	0.259672
YTHDC2	CHD1	0.259648
NOP14	NFXL1	0.259644
CD33	ARHGAP30	0.25964
WDR48	RNF123	0.259635
PCNP	SNX4	0.259624
UBE2K	NELFA	0.259606
MTMR14	USP19	0.259602
GOPC	DCBLD1	0.259598
NDUFS6	MRPL36	0.259591
STK4	DDX27	0.259571
LETM1	NELFA	0.259567
COX10	GLOD4	0.259565
FASTKD3	PAIP1	0.25956
LENG1	DMWD	0.259557
ATP5MJ	COA8	0.259557
CACTIN	TNPO2	0.259552
ZNF799	ZNF44	0.259551
LYRM2	CDK19	0.259549
CMC2	EMC8	0.25954
MSMO1	FDPS	0.259535
KRTCAP2	MDM4	0.259513
IFT46	TIMM8B	0.259512
APOBEC3H	MAP4K1	0.259511
IFFO1	HAVCR2	0.25951
CLASP2	RBM15B	0.259508
ACAP1	GNG2	0.259498
HSF1	SLC52A2	0.259497
AAMP	SMARCAL1	0.259491
SPI1	TNFAIP8L2	0.259487
TSG101	RPS13	0.259481
SEC22C	RAB5A	0.259476
RASAL3	HAVCR2	0.259474
CD86	RNASE6	0.259474
GIMAP8	AIF1	0.259472
MON1A	ARIH2	0.259467
DHX30	RNF123	0.259467
PNPLA6	XAB2	0.259455
GTF2B	PSMA5	0.259443
ASH1L	TAF5L	0.259443
PIK3R5	SNX20	0.25944
LCP2	PARVG	0.25944
PTGR2	AKT1	0.259438
ARHGAP25	RNASE6	0.259435
METTL16	NAA38	0.259424
WDR48	AZI2	0.25942
USP4	CNOT10	0.259419
POLR2C	RSPRY1	0.259419
YLPM1	NEK9	0.259415
MTRR	ZNF622	0.259398
NCBP3	PELP1	0.259394
WDR1	OCIAD1	0.259392
EXOC5	PSMC6	0.259392
ARMC1	COPS5	0.259367
MARCHF1	ARHGAP25	0.259362
APBB1IP	ARHGAP30	0.259359
ZNF227	ZNF567	0.259357
ALKBH1	WDR20	0.259357
PSMC4	TIMM50	0.259354
DNM2	TYK2	0.259348
TECR	ECSIT	0.259347
NCKAP1L	TMEM273	0.259337
DROSHA	CCT5	0.259335
LRPPRC	WDR43	0.259306
XPO7	GTF2E2	0.259296
INTS10	CNOT7	0.259288
GNB2	SMURF1	0.259285
MNT	SMCR8	0.259284
HSPA12B	S1PR1	0.259284
KAT8	SH2B1	0.259279
CDC37	ZNF653	0.259249
BUD13	CHEK1	0.259237
RRP9	THOC7	0.259225
VPS53	PSMB6	0.259223
ESCO1	FAM210A	0.259223
MGME1	ZCCHC3	0.25922
KEAP1	TRIR	0.25922
SLC8A1	SLC39A13-AS1	0.259217
ELAC2	MPDU1	0.259211
TENT4A	TARS1	0.259205
ZNF800	MKLN1	0.259196
SPN	TMEM273	0.259195
MROH1	SLC52A2	0.259195
TECR	RAB11B	0.259191
MTREX	PPWD1	0.259174
THADA	NBAS	0.259173
CD86	MPP1	0.259165
BLTP1	ABHD18	0.259164
ABCA6	LDB2	0.259157
ABI3	C3AR1	0.259154
LAMTOR5	PSMA5	0.259147
CDK5RAP1	RPRD1B	0.25914
SNRNP40	SF3A3	0.259137
IP6K1	BRK1	0.259118
LSM7	SLC39A3	0.25909
UBP1	FGD5-AS1	0.259076
PIGH	DNAL1	0.259068
DOK3	FERMT3	0.259068
CD86	DOCK2	0.259066
YWHAE	PRPF8	0.259056
CD33	RASSF4	0.259042
ARID4A	PPM1A	0.259033
PMS1	WDR75	0.259032
UBXN6	MICOS13	0.259026
DOCK8	LCK	0.25902
MAPRE1	AAR2	0.259018
CNOT3	SCAF1	0.259016
UBE2K	RAB28	0.259012
RPLP0P6	EEF1A1P6	0.259006
TNFRSF1B	MYO1F	0.259003
IFIH1	USP18	0.258999
TBXAS1	C3AR1	0.25899
MRPS16	NCOA4	0.258981
SLC25A15	KPNA3	0.258974
PRPF38A	KIF2C	0.25895
WIZ	BRD4	0.258946
SF3B6	COX7A2L	0.258944
MRI1	DCAF15	0.258941
SLMAP	GNL3	0.258938
TMEM230	CDS2	0.258933
TAMM41	CCDC174	0.258933
LUC7L2	POM121C	0.258927
FERMT3	CD226	0.25892
DCAF1	RBM15B	0.258911
BLOC1S6	CTDSPL2	0.258902
RAMP3	LDB2	0.258898
CD300C	RNASE6	0.258884
RAF1	FANCD2	0.258875
STRN4	DMAC2	0.258872
SGO1	KIF15	0.258867
TYROBP	C1orf54	0.258859
YJU2	FZR1	0.25885
ZNF836	ZNF224	0.258849
MRPL58	ATP5PD	0.258843
PRPF8	SMYD4	0.258827
ZBTB32	ARHGAP30	0.258823
EIF3D	PHF5A	0.25882
PIK3CA	SENP2	0.258807
WIZ	AKAP8	0.258798
RIOK2	PPWD1	0.258798
YEATS2	LRCH3	0.258793
ZNF282	STAG3L2	0.258781
DICER1	YLPM1	0.258779
DOCK2	MYO1F	0.258778
PRKAR2A	RRP9	0.258773
FZR1	MICOS13	0.258764
ATP5PB	PSMA5	0.258762
SAP130	LSM3	0.25876
TRAF3IP3	ARHGAP30	0.258744
NCKAP1L	CSF1R	0.258729
MS4A6A	PIK3R5	0.258718
HMGXB4	EP300	0.258717
MAP4K1	CD37	0.258716
RASAL3	DOCK8	0.258712
WAS	ST8SIA4	0.258702
TAF4	YTHDF1	0.258702
VCPKMT	NAA30	0.258687
MYO1F	SLC39A13-AS1	0.258686
NSD2	HAUS3	0.258679
ELOB	NMRAL1	0.258677
DHX30	BAP1	0.258664
PIK3CG	MNDA	0.258655
FCGR2A	CD14	0.258644
BCL7C	MAILR	0.258643
PFDN2	MRPL24	0.258641
ZW10	HINFP	0.258632
ACAP1	MYO1F	0.258625
ZNF180	IRF2BP1	0.258619
ZNF571	ZNF225	0.258617
KLHL18	ATRIP	0.258609
SIGLEC9	TNFAIP8L2	0.258606
KLHDC2	ENTPD5	0.258602
TRMT5	GMFB	0.258598
POLG	ASB7	0.258596
GNA11	MLLT1	0.258585
TTC33	RICTOR	0.258584
IKZF3	GNG2	0.25858
PUM3	RPS6	0.258577
EMCN	LDB2	0.258554
MARCHF6	EXOC3	0.25855
HOOK2	PIN1	0.25855
OAZ1	UQCR11	0.258546
DCTD	RWDD4	0.258533
MYO1F	DOK3	0.258502
ZNF416	ZNF211	0.258495
PAFAH1B1	CRK	0.25849
C1orf162	ARHGAP30	0.258485
CIR1	CWC22	0.258483
TMEM115	USP19	0.258479
RAP1A	CAPZA1	0.258476
ADD1	OCIAD1	0.25847
ETFB	ALG1L1P	0.258454
VWA8	ZC3H13	0.258453
LCP2	NLRC3	0.258433
INTS9	CCAR2	0.258431
ZNF317	PPAN	0.258429
BCS1L	RPE	0.258429
DHX30	ELP6	0.258409
ARHGAP30	FPR3	0.258384
STAB1	GIMAP1	0.258381
CD80	MS4A7	0.258374
GLE1	GAPVD1	0.258348
GEMIN5	G3BP1	0.258334
HOOK2	RPS28	0.258329
THUMPD3	EAF1	0.258264
NOP14	PIGG	0.258259
BPHL	ZKSCAN3	0.258258
RASAL3	GNGT2	0.258254
SMARCC1	RPL14	0.258232
NDUFB7	BABAM1	0.258229
PLXNB1	RPL14	0.258215
PARK7	DNAJC8	0.258204
NLRC4	SIGLEC9	0.258175
DPH3	ANKRD28	0.258173
SMARCC1	SETD2	0.258168
KLHL28	FANCM	0.258161
NUP88	RPAIN	0.25816
PDAP1	CPSF4	0.258145
ELOB	MAILR	0.258119
EHMT2	BAG6	0.258109
VCPKMT	COQ6	0.258098
DCUN1D1	DNAJB11	0.258094
ZNF180	ZNF566	0.258091
ITCH	RAB22A	0.258091
MKRN2	CCDC71	0.258088
GID8	LSM14B	0.25808
TNPO2	ILF3	0.258077
SS18L2	RBSN	0.258074
LYRM2	RNGTT	0.258064
TBP	LATS1	0.258058
WIZ	ZNF317	0.258056
ZNF181	ZNF224	0.258036
SEPTIN10	SOWAHC	0.258028
GSK3B	DBR1	0.258027
TLR4	LILRB3	0.258019
PRR13P5	PRR13	0.258019
RPRD1B	VAPB	0.258016
TCP1	C6orf120	0.258011
ITCH	RALGAPB	0.258003
HAX1	B4GALT3	0.258
CIP2A	CEP97	0.257991
RPL36	MLLT1	0.257988
GPR65	IKZF1	0.257983
BAP1	ARIH2	0.257975
PRPSAP1	GPS1	0.257968
RPLP0P6	RPL7AP6	0.257961
SLC25A36	RYK	0.25796
RNF4	GAK	0.25796
ARIH2	SETD2	0.257936
EGFLAM	CD34	0.257915
XAB2	PIN1	0.257912
CCNC	UBE2J1	0.257908
FAM78A	IKZF1	0.257902
EAF1	KIAA1143	0.257894
ELMO1	GAB3	0.257893
SPI1	TASL	0.25789
EIF3G	RPS28	0.257882
PAFAH1B1	MRM3	0.257871
VGLL4	WDR82	0.257863
ZNF84	ZNF10	0.257861
SLC25A11	MPDU1	0.25785
CCDC127	MRPL36	0.257849
INTS10	MCPH1	0.25783
SMARCA5	TMEM184C	0.257828
ASH1L	ZNF687	0.257814
SPCS1	RBM15B	0.257802
MPND	YJU2	0.2578
C19orf53	DDA1	0.257784
UBA2	SDHAF1	0.25778
BICRA	BLOC1S3	0.257776
IP6K1	QRICH1	0.257775
CCR1	TMEM273	0.257774
C5orf22	CPLANE1	0.257765
XRCC1	ZNF446	0.257763
ZNF106	TUBGCP4	0.25775
FLT4	DIPK2B	0.257749
ZZZ3	PRPF38A	0.257748
C1orf162	SNX20	0.257738
RPL18A	RAB11B	0.257731
ARID1B	SCAF8	0.257715
IARS2	HEATR1	0.257714
CD37	HAVCR2	0.257706
NOX4	SGIP1	0.257672
C1orf43	CNIH4	0.257662
ABHD11	SLC12A9	0.257661
TENT4A	BRIX1	0.257655
TRAPPC13	TENT2	0.257646
SIGLEC9	C1orf162	0.257631
WDR48	RPL14	0.257626
SIRT6	PIAS4	0.257625
SEC22C	SETD2	0.257621
APOBR	TMEM273	0.257618
TENT4A	ZNF131	0.257614
PIK3C2A	SPTY2D1	0.257611
APPL1	SMARCC1	0.257603
PAFAH1B1	GLOD4	0.2576
RANBP3	STXBP2	0.257597
ACAD8	NCAPD3	0.257589
EXOC5	KLHL28	0.257577
CHMP4B	AHCY	0.257577
SNU13	ATXN10	0.257574
HAVCR2	PTPN7	0.257574
ZNF112	ZNF225	0.257569
ZNF227	ZNF222	0.257565
SUB1	ZNF131	0.257559
DNPEP	SMARCAL1	0.257557
CD80	TRPV2	0.257546
CD4	IL16	0.257542
TASOR	USP19	0.257533
FERMT3	TMEM273	0.257526
FAM98A	PREB	0.25752
BRF2	ASH2L	0.257502
TNFAIP8L2	PIK3R6	0.257499
PDCD5	TBCB	0.257497
PUS3	MPZL3	0.257496
SLC39A9	LIN52	0.257495
OXCT1	NADK2	0.257495
TAP1	APOL6	0.257491
RPL14	FGD5-AS1	0.257491
DERL2	GLOD4	0.25749
CREB1	RPE	0.257479
SLC39A9	GLRX5	0.257472
RTN4IP1	MACROD1	0.25746
CASZ1	MACROD1	0.25746
UBP1	SETD5	0.257458
STEEP1	RNF113A	0.257443
ZPR1	RPS25	0.257431
RRP9	SLC25A38	0.257429
ARHGAP25	SEPTIN1	0.257423
ARID4B	CEP350	0.257416
NUP153	ABT1	0.257409
CORO1A	ARHGEF6	0.257409
CD86	CCR1	0.257402
ARHGAP25	LCK	0.257399
CTCF	DHX38	0.257391
TRNT1	ZNF621	0.257381
FERMT3	HNRNPA1P21	0.25737
HNRNPH2	TIMM8A	0.257364
ZEB2	GIMAP1	0.257362
TMEM161A	RAB11B	0.257357
TAF4	NCOA6	0.257338
C3AR1	TRPV2	0.257315
MYO1F	SLC8A1	0.257307
NOP56	MRPS26	0.257305
APBB1IP	GNG2	0.257301
KEAP1	FARSA	0.257293
C1orf54	TRPV2	0.257293
NELFCD	DDX27	0.257283
ACADVL	MED11	0.257267
TUSC2	RBM15B	0.257255
TNKS2	SHOC2	0.257253
LSM4	MRPL11	0.257253
FBXW11	RBM22	0.257252
XAB2	THOP1	0.257251
WDR48	METTL6	0.257239
DIDO1	SS18L1	0.257233
PRKAR2A	PSMD6	0.257224
MED26	KLHL26	0.257223
VAMP7	MTM1	0.257212
SKP2	NADK2	0.257212
CD86	SLC8A1	0.25721
TAGAP	RHOH	0.257205
NDUFC1	LSM6	0.257201
CLUH	TSR1	0.257195
ZNF765	ZNF525	0.257193
ZNF226	ZNF224	0.257193
SMYD5	TEX261	0.25719
TIE1	PCDH12	0.257182
SYNE1	TRPV2	0.257179
BICRA	CCDC9	0.257168
PLEKHJ1	LSM7	0.257163
LDB2	CD34	0.257163
ESAM	ARHGEF15	0.257153
RNH1	TSG101	0.257152
BTBD10	RIC8A	0.257149
CGRRF1	ABCD4	0.257139
BRD1	ZBED4	0.257137
BUD23	BCL7B	0.257136
CD33	DOK2	0.25713
SEC22A	ACAD9	0.257119
SF3B6	NOL10	0.257118
VPS13D	MTOR	0.257109
SEC22C	EOGT	0.257103
LYRM2	CASZ1	0.257095
POLQ	CIP2A	0.257084
RAB5A	USP19	0.257079
FCER1G	CD300C	0.257033
CHCHD6	RPL39L	0.25703
SNX3	GTF3C6	0.257029
LMF1	ATG7	0.257016
TAF6	GNB2	0.257004
FCER1G	GIMAP1	0.257
ZC3H13	COG6	0.256995
ATP5MJ	SIVA1	0.256978
DHX57	GPN1	0.256977
BTK	FCGR2C	0.256971
FBRS	ATXN2L	0.256968
RPS15	SLC39A3	0.25696
MYCT1	KDR	0.256959
LSM3	CNOT10	0.256958
CD93	EMCN	0.256937
ARHGAP25	CASP4LP	0.256936
EPN1	PPP6R1	0.256931
ARHGEF6	GNG2	0.256929
WDR48	RAD54L2	0.256925
RPLP0P6	RPL4P4	0.256919
SLC39A9	TTLL5	0.256915
SMUG1	C7orf50	0.256885
LMF1	DISP1	0.256882
CCDC174	RAD54L2	0.256878
RRP9	SLMAP	0.25687
PDE12	RBM15B	0.256865
SNRPD2	ZNF180	0.256852
EIF3J	USP8	0.25685
ABI3	TMEM273	0.256846
ABCD4	EIF2B2	0.256825
ETFB	SIL1	0.256824
CYB5R3	TAB1	0.256818
NOP56	MCM8	0.256807
REXO1	RAVER1	0.256806
TNFAIP8L2	GIMAP8	0.256799
TMEM104	KCTD2	0.256799
MCPH1	PPP2R2A	0.256797
MFNG	FERMT3	0.256796
CCNF	PLK1	0.256792
RAD18	THUMPD3	0.256765
VTA1	KATNA1	0.256763
CD14	FPR3	0.256761
ANKRD44	SEPTIN1	0.256758
OXCT1	TTC33	0.256753
CGRRF1	PIGH	0.256753
DOK3	GIMAP1	0.256752
RFC1	LIAS	0.256751
ZKSCAN3	ZSCAN26	0.256746
PSME2	PSME2P2	0.256733
PIN1	GET3	0.256722
ZNF260	ZNF225	0.2567
CSNK1G2	PIP5K1C	0.2567
MYO1F	RNASE6	0.256698
ZNF574	DEDD2	0.256696
CAPN7	RAB5A	0.256695
TTLL5	COQ6	0.256683
SIGLEC9	ITGAX	0.256673
CNOT3	ZNF17	0.256671
SMARCAL1	RNF25	0.256659
RPA3	C7orf50	0.25665
PDCD2L	ALAD	0.256649
GNG2	TRPV2	0.256639
CCDC9	SUPT5H	0.256637
WDR48	EOGT-DT	0.256632
ANAPC4	PDS5A	0.256628
ATRIP	RAD54L2	0.256613
R3HCC1L	PGAM1	0.256612
SOS2	KLHL28	0.2566
MAP4	ARPC4	0.256579
COPZ1	SMUG1	0.256578
CNOT10	QRICH1	0.256572
TMEM33	SLAIN2	0.256566
FAM78A	ARHGAP25	0.256557
PPP1R7	STK25	0.256552
RAE1	YTHDF1	0.256543
FZR1	PIP5K1C	0.256542
EIPR1	CPSF3	0.256515
MAP2K4	ANKFY1	0.25651
CD37	TRPV2	0.256493
OIP5	DUT	0.256486
TMEM267	NIPBL	0.256482
HSDL1	ZFP1	0.256476
TASL	GIMAP8	0.256473
NDUFS7	FBXW9	0.256457
MTAP	RCL1	0.256456
COPS3	STX8	0.256449
ABHD4	APEX1	0.256441
GNL3	RAD54L2	0.256435
ATP5F1D	SGTA	0.256435
PIAS4	DPP9	0.256425
TPGS1	ENDOG	0.256411
TMEM161A	CC2D1A	0.256411
TFPT	ERVK3-1	0.256409
SASH3	PIK3R5	0.256409
ARFGEF2	ZGPAT	0.256409
ATP5F1D	PLEKHJ1	0.256407
UBE2T	NUF2	0.256393
TACO1	GPS1	0.256383
NDUFA10	COPS9	0.256375
CDK8	N4BP2L2	0.256375
