GenA	GenB	MI
COQ9	PHAF1	0.236443
FAM72D	FAM72C	0.236437
TASL	CCR1	0.236424
ZNF567	ZNF585A	0.236419
TRAF3IP3	GIMAP8	0.236398
ENG	LDB2	0.236384
RAB3GAP2	INTS7	0.236372
ACTR8	APPL1	0.236369
CD4	CD226	0.236362
RAD18	KIF15	0.236346
NUBP2	RNPS1	0.236345
STK35	TBC1D20	0.236344
LAGE3	CCNQ	0.236338
SF3A3	UTP11	0.236326
PTPN23	IP6K1	0.236322
PIM2	ARHGAP9	0.23632
DOCK2	FLI1	0.236318
ABCE1	RWDD4	0.236312
SCAMP3	UBE2Q1	0.236311
PIK3CA	PAK2	0.2363
SBF2	MRPL17	0.236295
C1orf54	GIMAP1	0.236293
CORO1A	ARHGAP45	0.236286
AAMP	ARPC2	0.236283
CD4	PTPN7	0.236281
LSM6	ING2	0.236258
EXOSC9	BBS7	0.23624
CDC40	TSPYL1	0.236234
EMC3	BRK1	0.236231
UBE3C	NCAPG2	0.236227
SNX5	MGME1	0.236226
SIKE1	TRIM33	0.23622
CTNNBL1	LCMT1	0.236211
CHEK1	NCAPD3	0.236207
DNAJB11	RFC4	0.236203
PRKAR2A	RRP9	0.236197
CDK5RAP1	ASXL1	0.236188
WDR48	SLC25A38	0.236184
WWP1	POLR2K	0.236176
GPKOW	POLA1	0.236175
NUMA1	C2CD3	0.23617
BCLAF1	SCAF8	0.236165
LSG1	DCUN1D1	0.236156
MMGT1	SLC9A6	0.236153
ZNF184	ZSCAN9	0.236141
SLC35E2B	SLC35E2A	0.236141
RTF2	SERINC3	0.236141
DPM1	SPATA2	0.236129
CD300A	AIF1	0.236129
SCO1	PSMB6	0.236128
PIK3R5	GNG2	0.236106
KNL1	ARHGAP11A	0.236104
TMF1	GMPPB	0.236101
LPXN	IKZF1	0.2361
TAF2	MTDH	0.236098
NUP155	PAIP1	0.236097
GIMAP6	SFMBT2	0.236092
LCP2	GYPC	0.23609
NPAT	ATM	0.236086
IRX5	CRNDE	0.236058
SASH3	CD180	0.236056
NCAPD2	PHB2	0.236055
MS4A6A	GPR34	0.236053
RAB5A	GNL3	0.236051
CAPRIN1	API5	0.236046
CD4	ELMO1	0.236035
CAPN7	CCDC174	0.236031
GTF3C6	RPF2	0.23603
C1orf54	C1orf162	0.236017
ACVRL1	ESAM	0.236014
DNAJC13	OSBPL11	0.235998
LRRC58	ZNF148	0.23599
SHQ1	THOC7	0.235988
ZNF671	GPR65	0.235985
WAS	C1orf162	0.235975
ADGRF5	MEF2C	0.235972
PARVG	PIK3R6	0.235949
ESAM	GJA4	0.235943
GORASP1	DPH3	0.235942
ATG3	TRMT10C	0.235942
MFNG	ARHGAP9	0.235938
MARCHF1	SLC8A1	0.235932
CD37	DOK3	0.235921
BCL7C	UQCC5	0.235921
IP6K1	QRICH1	0.23592
TMEM62	GFPT1	0.235916
PPP1R7	EIF4E2	0.235914
WDR48	KIAA1143	0.235913
RPS13	RRM1	0.235906
FCGR2A	AIF1	0.235904
ZNF800	MKLN1	0.23589
RO60	SDE2	0.23589
DPM1	PRELID3B	0.235883
PPIL4	WTAP	0.235881
GAR1	LARP7	0.235879
S1PR1	GPR4	0.23586
ELP2	SMAD2	0.235858
SF3B1	GTF3C3	0.235848
CORO1A	CASP4LP	0.235843
LAT2	PARVG	0.235841
RHOA	MLH1	0.235837
TIE1	GJA4	0.235835
SLC9A6	RTL8A	0.235834
MTF2	C1orf52	0.235834
TRMT6	CSNK2A1	0.235822
MRPL18	SNX3	0.235821
ZNF799	ZNF44	0.235812
MTMR1	IDH3G	0.2358
GORASP1	VHL	0.2358
C1QBP	TIMM22	0.235796
ITGA4	PLXNC1	0.235789
CD93	ACVRL1	0.235787
ATP5MC2	DISP1	0.235782
KPNA3	NAA16	0.235781
TMEM219	CCDC57	0.235779
PARP4	MPHOSPH8	0.235778
C1orf43	SLC50A1	0.235777
ARCN1	KMT2A	0.235776
PAFAH1B1	PHF23	0.235754
MKRN2	TADA3	0.235751
BAG6	ABCF1	0.235746
KCNAB2	IKZF3	0.235744
MTCH2	PSMC3	0.23574
GNL3	PDE12	0.23574
BIN2	RHOH	0.235738
SMARCA4	DNMT1	0.235733
FERMT3	IKZF3	0.23572
MTG2	LSM14B	0.235712
DERL2	GLOD4	0.235712
TNFRSF1B	SEPTIN1	0.235704
TSEN2	JAGN1	0.235703
C3AR1	LINC01094	0.235695
EIF4E	AIMP1	0.235689
SLC11A1	PELATON	0.235685
RAB33A	TRPV2	0.235685
PAICS	SRP72	0.235683
RTN4IP1	LCMT1	0.235675
SYNCRIP	CDC40	0.235673
TIGD7	ZNF75A	0.235661
GID8	STAU1	0.235641
ABI3	FAM78A	0.235629
TTC1	NSMCE1	0.235628
GORASP1	EIF1B	0.235626
NCBP2	DNAJC19	0.235622
BRD9	TENT4A	0.235619
LPXN	PTPN7	0.235615
SMCR8	NEURL4	0.235608
CRK	GEMIN4	0.235604
PDGFRB	ARHGEF15	0.235591
RHOA	DCAF1	0.23559
PDHB	SETD2	0.235587
SEC61B	EDF1	0.235584
PICALM	TMEM126A	0.235577
STT3A	RNF214	0.235575
SNRNP70	PTOV1	0.235569
SCAP	GLB1	0.235568
MTG2	YTHDF1	0.235567
SS18L2	SLC25A38	0.235564
HAVCR2	LINC01094	0.235555
MRPL44	CNOT9	0.235548
NDUFA8	SSNA1	0.235539
MYD88	OXSR1	0.235537
RPS25	RNF214	0.235532
EIF3A	SEC23IP	0.235526
ZFP14	ZNF345	0.235521
KDR	GJA4	0.235518
AIMP1	LARP7	0.235509
SLC25A5	MCTS1	0.235508
TTPAL	SERINC3	0.235506
CCDC82	MAML2	0.235505
RAF1	ARIH2	0.235504
ACOT8	CSE1L	0.235478
C1orf162	FERMT3	0.235471
NDUFB5	DNAJC19	0.235453
ARAF	CCDC22	0.235443
ZNF571	ZNF383	0.235442
ACTL6A	UBXN7	0.235431
DHX36	ATR	0.235429
GPR65	LY96	0.235422
ZBTB32	ACAP1	0.235421
ICE1	ZNF622	0.235418
SMUG1	C7orf50	0.235403
ORC4	PRPF40A	0.235399
TYROBP	LCP2	0.235377
SIGLEC9	TLR4	0.235376
POLR2E	SGTA	0.23537
CLEC2D	SNX20	0.235368
MTMR9	CCAR2	0.235365
COQ9	PSME3IP1	0.235364
RPLP2	PSMD13	0.235355
SASH3	GNGT2	0.235351
TAF2	DPY19L4	0.235349
PSMA7	TAF4	0.235349
MYO1F	FLI1	0.23533
RIC8A	PKP3	0.235328
TRPV2	LILRB3	0.235324
NDUFA8	OSTF1	0.235324
RANBP10	IST1	0.235323
TESPA1	DOCK10	0.23531
TNFRSF10A	CHMP7	0.235301
LAT2	GPSM3	0.2353
KARS1	UTP4	0.235297
SLMAP	PBRM1	0.235296
MRPL18	SFT2D1	0.235289
FOXRED1	NCAPD3	0.235285
SETD5	QRICH1	0.235283
C11orf58	TSSC4	0.235279
UBP1	PBRM1	0.235272
PREX1	IKZF1	0.235266
BIN2	PIK3R5	0.235265
SLC25A38	UBP1	0.23524
HAX1	YY1AP1	0.235235
UCHL5	TIPRL	0.235231
MRPL58	GRB2	0.235222
IKZF3	SPN	0.23521
SLC25A11	GEMIN4	0.235171
DLAT	RPUSD4	0.23517
LARS2	MLH1	0.235157
LYSET	MOAP1	0.23515
PRPF4B	NUP153	0.235141
SLC25A11	MPDU1	0.235125
ARIH2	METTL6	0.235121
RCOR3	ANGEL2	0.23512
REXO1	SGTA	0.235119
KCNAB2	ACAP1	0.235112
GPR65	RHOH	0.235108
PDCD10	FYTTD1	0.235105
ZNF189	PABIR1	0.235104
PLXNC1	LRRC25	0.235089
PPP2CA	NDUFA2	0.235083
MCPH1	PPP2R2A	0.235083
PHB1	MRPS23	0.235061
ZDHHC6	DCLRE1A	0.23506
APBB1IP	AKNA	0.235055
TLR4	FCER1G	0.235054
LARS2	BRPF1	0.23505
DCUN1D2	NAXD	0.235017
DCUN1D1	PPP1R2	0.235014
LMBRD2	RICTOR	0.235008
NCKAP1L	RNASE6	0.235005
MLH1	METTL6	0.234996
CTBP1	HAUS3	0.234995
GORASP1	DHX30	0.234987
UBA5	MRPL3	0.234981
CCNI	G3BP2	0.234971
UTP23	ZNF623	0.23497
ADGRF5	S1PR1	0.234959
ADNP	CSE1L	0.234958
ABCE1	C4orf46	0.234953
MFNG	ABI3	0.234944
TIMP2	ANGPTL2	0.234938
MAD2L1	NAA15	0.234936
PRUNE1	UBQLN4	0.234934
UPF3B	CUL4B	0.234917
PPP1R8	YTHDF2	0.234914
DERL1	MRPL13	0.234911
SPI1	HCK	0.234905
FOXP3	SASH3	0.234903
TAF5L	POGK	0.234875
ARF5	TNPO3	0.234872
PPIL4	SCAF8	0.234864
APPL1	PPP4R2	0.234863
RNF141	CTR9	0.234859
DOCK2	GNGT2	0.234859
THUMPD3	UBP1	0.234832
ABHD13	LIG4	0.234831
DERL2	CRK	0.234825
GIMAP6	LRRC25	0.234824
GOLPH3	TTC33	0.234822
TRAF3IP3	CD4	0.23482
CISD2	OSTC	0.234814
ZPR1	TIMM8B	0.234808
ATP6V1A	ATG3	0.234792
BYSL	RPL7L1	0.23479
TBP	LATS1	0.234784
PDGFRB	TMEM204	0.234784
XRN2	NXT1	0.234782
PSMA7	RAB22A	0.234782
KCNAB2	HAVCR2	0.234781
IKZF3	ARHGAP30	0.234778
WDR48	TMEM115	0.234777
RAMP3	A2M	0.234777
XIAP	MMGT1	0.234771
DPH7	SNAPC4	0.23477
RPL14P1	EEF1A1P12	0.234763
C1orf54	MS4A7	0.234757
RNH1	PGAP2	0.234755
KCNAB2	NLRC3	0.234748
HMG20B	FZR1	0.234719
SWAP70	CTR9	0.234712
BTK	FMNL1	0.234699
ANAPC4	PACRGL	0.234677
BRD9	MED10	0.234666
EIF4G1	UBXN7	0.234659
INTS9	R3HCC1	0.23465
IPO5	CUL4A	0.234639
HTATSF1	VBP1	0.234637
PSMD1	GIGYF2	0.234627
SMG6	GEMIN4	0.234626
ZEB2	CSF1R	0.234624
CHTOP	CLK2	0.234619
PPP2CA	UBE2B	0.234615
FCER1G	SIRPB2	0.234609
CCDC174	ZNF197	0.234599
WAS	WIPF1	0.234592
SELPLG	CD86	0.234587
GSPT1	ZC3H7A	0.234578
NSD2	LETM1	0.234563
TIE1	PECAM1	0.234561
UBA3	RBM15B	0.234548
ARID4B	SDE2	0.234546
PARVG	CSF1R	0.234538
TAF4	SPATA2	0.234535
PI4KB	VPS72	0.234522
SLC25A17	PHF5A	0.234516
MTIF3	MPHOSPH8	0.234513
FLT4	PLVAP	0.23451
NDUFS1	EEF1B2	0.234507
SEC63	RPF2	0.234504
NOL11	MRPS23	0.234498
WDR48	ARIH2	0.234496
HDAC6	ZNF182	0.234488
ANKRD44	RHOH	0.234484
ZCCHC24	A2M	0.234476
CLEC2D	CD37	0.234471
ARHGEF11	SMG5	0.234471
NKAP	UPF3B	0.234467
RNF123	DCP1A	0.23446
ABITRAM	RBM18	0.234456
NUP54	RCHY1	0.234455
EXOSC9	METTL14	0.234443
DGKH	NAA16	0.23443
WRAP53	AURKB	0.234429
MTRF1	ELF1	0.234429
ARNT	CRTC2	0.234425
RABEP1	HASPIN	0.234417
MS4A7	GIMAP8	0.234415
ZKSCAN4	ZKSCAN8	0.234413
ZFR	C5orf22	0.234408
SGTA	HDGFL2	0.234403
TIMP2	ANTXR1	0.234397
TNFRSF1B	ACAP1	0.234393
BCL7C	MCRIP2	0.234381
TESPA1	GIMAP8	0.234351
ZNF184	BTN2A1	0.234348
RAD54L2	CNOT10	0.234348
CDK16	USP9X	0.234347
PTPN7	GPSM3	0.234338
ATP5F1D	MED16	0.234334
NUP98	ARFIP2	0.234332
MAPK14	PPIL1	0.234315
RASGRP2	ARHGEF6	0.234313
ZDHHC6	TIAL1	0.234308
ZNF468	ZNF845	0.234307
METAP2	RAN	0.2343
VBP1	TMLHE	0.234295
SELENOK	SPCS1	0.234278
BCAS4	SDHAF2	0.234276
ZC3H13	NAA16	0.234272
PIM2	RASAL3	0.234272
XAB2	YJU2	0.234268
RFC3	MED4	0.234259
TOLLIP	NAP1L4	0.234256
TNFRSF1B	NCKAP1L	0.234255
TUSC2	UBP1	0.234253
SCAP	RNF123	0.234253
VHL	ZNF445	0.234251
TNFRSF1B	PARVG	0.234249
ZFR	RIMOC1	0.234248
WDR1	RAB28	0.234242
SASH3	ZC3H12D	0.234241
NEK4	TASOR	0.234235
EEF1A1P12	RPL4P4	0.234234
FXR2	TOP3A	0.234227
TACC3	FAM193A	0.234225
MED9	COPS3	0.23422
NISCH	ZNF445	0.234216
WAS	CASP4LP	0.234212
IMMT	SUCLG1	0.234207
NAA35	TEX10	0.234203
ABI3	GNG2	0.234203
RPUSD4	DPAGT1	0.234198
GPR107	NELFB	0.234189
STT3A	EI24	0.234162
PREX1	ARHGEF6	0.234158
MARCHF1	CCR1	0.234146
PRCC	PI4KB	0.234145
C9orf78	TOR1A	0.234145
MRE11	CWC15	0.234137
C1QBP	PSMB6	0.234126
VAPB	TAF4	0.234104
DCAF1	CLASP2	0.234099
DDX21	NOC3L	0.234084
SLC25A5	UBE2A	0.234075
RRM1	RIC8A	0.234072
TTC27	NOL10	0.234065
EXOSC2	TMEM203	0.234061
CFAP97	TRAPPC11	0.234046
TSR3	NUBP2	0.234044
RTF2	MTG2	0.234039
ITGA4	CD226	0.234039
PDE4DIPP6	LINC01138	0.234038
TONSL	FBXL6	0.234027
DERL1	RNF139	0.234021
PIK3R5	LRRC25	0.23402
SLC25A11	TIMM22	0.234019
DPH3	BRPF1	0.234018
BTF3	NSA2	0.234012
PATL1	ZFP91	0.234008
IFFO1	LRRC25	0.234007
SPI1	CD37	0.233995
PER2	TRAF3IP1	0.233976
GIMAP6	CASP4LP	0.233961
ZNF623	HGH1	0.233952
CREB1	CNOT9	0.233944
NOP56	PTPRA	0.233941
MED28	TAPT1	0.233941
AZIN1	FAM91A1	0.23394
CCDC127	EXOC3-AS1	0.233938
TMEM33	MRFAP1L1	0.233918
PLXNC1	RNASE6	0.233908
SAP30BP	MRPL58	0.233906
RAB5A	WDR82	0.233904
CNRIP1	A2M	0.2339
CDC73	ZBTB41	0.233893
RASGRP2	MYO1F	0.233874
LARS2	APEH	0.233872
GIMAP8	FPR3	0.233871
CCNK	CDC42BPB	0.233865
WASHC5	RNF139	0.233841
PGAP2	RIC8A	0.233833
NEK4	RBM15B	0.233829
NSD2	LCORL	0.233823
ARHGEF5	CUL1	0.233805
BCCIP	BUB3	0.233794
TMEM267	RICTOR	0.233788
TERF2	DDX19A	0.233787
SENP5	RFC4	0.233782
ELAC2	WRAP53	0.233777
RIGI	CMPK2	0.233764
QTRT2	CIP2A	0.233758
TMEM9B	SPTY2D1	0.233755
RASSF4	ABI3	0.233752
CSTF1	RALGAPB	0.23375
MS4A7	MS4A14	0.233733
LRRC25	LILRB3	0.233722
ST8SIA4	IKZF1	0.233719
CWF19L1	HIF1AN	0.233719
TMEM39A	COPG1	0.233718
UBL4A	DKC1	0.233701
MS4A6A	CD226	0.233699
DHX30	DCP1A	0.233697
DHX30	SACM1L	0.233686
MARCHF6	MRPL36	0.233685
GTF2H1	USP47	0.233683
RTF2	PRPF6	0.233678
GPKOW	SLC35A2	0.233673
ELF2	HMGB2	0.233673
RICTOR	ZNF131	0.233668
CIAPIN1	PSME3IP1	0.233649
TUSC2	DCP1A	0.233648
ZW10	PPP2R1B	0.233645
ACTR8	KIAA1143	0.233644
RPL15P3	RPS15AP1	0.23364
CCAR2	WRN	0.233633
DDX60	USP18	0.233621
VHL	EXOG	0.233601
SNX5	TASP1	0.233595
MLH1	VHL	0.233588
CD80	FPR3	0.233558
RALY	RPS21	0.233555
RAF1	NR2C2	0.233549
KLHDC3	YIPF3	0.233548
ZNF443	ZNF563	0.233546
CLASP2	CNOT10	0.233545
RAP2A	GPR180	0.233543
CCDC57	UBA52	0.233533
ABCB7	NONO	0.233528
EMC8	TRAPPC2L	0.233509
PCM1	TNKS	0.233503
ANKRD44	CD226	0.233501
RAB5A	PPP4R2	0.233483
APEH	RBM15B	0.233479
NSMCE1	UBA52	0.233476
ADD1	MAEA	0.233473
SPCS1	WDR82	0.23347
FASN	ACACA	0.233466
RPS13	SAAL1	0.233463
OPA1	DNAJC19	0.233463
PAFAH1B1	PRPF8	0.233459
BAZ1B	POM121	0.233447
TESPA1	IKZF3	0.233444
RAB33A	NLRC3	0.233443
MLH1	KIAA1143	0.233443
CCDC174	SEC13	0.233442
VKORC1L1	CRCP	0.233432
RANBP3	MBD3	0.233427
ROBO4	LDB2	0.233419
TMEM33	PDS5A	0.233417
MAEA	CTBP1-DT	0.2334
BRD9	MARCHF6	0.233399
CLASP2	PBRM1	0.233398
CSTF1	NELFCD	0.233375
ALOX5AP	TRPV2	0.233375
SMU1	NDUFB6	0.233373
ZW10	PUS3	0.233372
DVL2	RABEP1	0.233368
PPCDC	TBC1D7	0.233364
LARS2	SCAP	0.233359
UTP23	ZNF7	0.233348
POGK	IPO9	0.233344
RTN4IP1	LYRM4	0.233331
ADRM1	LSM14B	0.233326
PYCR3	C8orf33	0.233322
IDH3B	PTPRA	0.233321
LAMTOR3	DNAJB14	0.233286
VPS53	SMYD4	0.233281
KPNA1	LRRC58	0.233277
PROSER3	KMT2B	0.233273
DCTN6	GTF2E2	0.233236
LRRC32	GASK1B	0.233231
BCS1L	TTLL4	0.233223
ETS1	RHOH	0.233204
RBL1	RALGAPB	0.233199
EXOSC8	NAA16	0.233197
ACTL6A	RFC4	0.233194
NSUN2	RAD1	0.233171
RASSF4	SIGLEC9	0.233166
TARS1	RAD1	0.233158
GIMAP8	C3AR1	0.233151
POMGNT2	ZNF445	0.233147
ZNF529	ZNF567-DT	0.233112
PLVAP	RGS5	0.233109
PSMD10	MORF4L2	0.233094
MS4A6A	ADAP2	0.233072
ZEB2	GPSM3	0.233068
MRGBP	LSM14B	0.233067
EIF2B5	DNAJC19	0.233058
TFE3	USP27X	0.233051
SPCS1	RFT1	0.233033
WDR13	PQBP1	0.233032
MS4A7	SLC8A1	0.233029
TOP2B	SETMAR	0.233026
HEATR1	POGK	0.233023
GSK3B	NEPRO	0.233023
R3HCC1	CHMP7	0.233021
NTHL1	MCRIP2	0.233001
MKRN2	TSEN2	0.232978
FMR1	VBP1	0.232961
XRN2	ESF1	0.232945
ATG9A	GIGYF2	0.232944
DR1	C1orf52	0.232936
TTI1	ERGIC3	0.232926
SNRPN	TMEM258	0.232925
KBTBD7	KBTBD6	0.232919
VAPA	PTPN2	0.232912
GNL1	WDR46	0.232909
DDX6	RPS25	0.232907
NCBP3	C1QBP	0.2329
ZEB1	GASK1B	0.232897
SEPTIN10	SOWAHC	0.232896
TLR4	C1orf162	0.23286
RBMX2	CUL4B	0.23286
PIK3R5	SFMBT2	0.232859
NDUFC1	ANAPC10	0.232856
LARP4B	RBM17	0.232856
DHX15	NELFA	0.232854
MTMR14	LSM3	0.232851
TBXAS1	CD180	0.232842
UBP1	DCP1A	0.232841
IDH3G	SLC10A3	0.23284
DCAF1	SFMBT1	0.232838
PTPN23	USP4	0.232835
USP10	DDX28	0.232829
MAEA	DHX15	0.232813
APBB1IP	DOK2	0.232811
GDI2	CDC123	0.232805
C5orf22	FASTKD3	0.232805
PIK3CG	DOK3	0.232803
WAS	FCER1G	0.2328
CACTIN	SAFB	0.232798
FERMT3	LINC01094	0.232791
RBM18	INIP	0.23279
C1orf43	YY1AP1	0.232782
KIAA1143	ZNF619	0.232778
AQR	NOP10	0.232778
CAMTA2	NEURL4	0.23277
TNFRSF10A	POLR3D	0.232764
FAM78A	GYPC	0.23276
ABHD17A	CSNK1G2	0.232756
ADGRL4	GJA4	0.232753
KCNAB2	ARHGAP9	0.232749
PAFAH1B2	HMBS	0.232734
ADGRL4	EXOC3L2	0.232717
MYCT1	A2M	0.232716
NFKB2	RELB	0.232707
LYRM2	ELOB	0.232704
ABI3	ELMO1	0.232698
BBS7	BLTP1	0.232692
WDR48	WDR6	0.232686
MRPS30	NUP155	0.232676
BROX	TMEM183A	0.232667
PDCD10	EIF2B5	0.23265
DOCK2	ZC3H12D	0.23265
SEC24B	CFAP97	0.232642
ADD1	MRFAP1L1	0.232639
DCAF1	WDR6	0.232627
MARCHF1	LAPTM5	0.232623
MTG2	ADRM1	0.232617
UFL1	MED23	0.232613
SNAPIN	UBE2Q1	0.232611
TAMM41	TSEN2	0.232602
ZNF227	ZNF225	0.232598
ZEB1	EMCN	0.232597
PSMC3	NDUFS3	0.232595
PDE12	RBM15B	0.232594
GORASP1	FYCO1	0.232592
CYTH4	GYPC	0.232585
PPP1R7	ATG4B	0.232583
TSNAX	SRP9	0.232533
LRRK1	ALDH1A3-AS1	0.232526
RAB5A	PDHB	0.232522
EMC8	TERF2	0.232506
IFFO1	HNRNPA1P21	0.232501
DIS3	MZT1	0.232499
TSEN2	METTL6	0.232498
REXO1	DOT1L	0.232484
SGSM2	CTC1	0.232482
DPF2	MRPL49	0.232479
RASGRP2	JAK3	0.232476
DVL1	CPTP	0.232471
TOP3A	FLII	0.232469
NCKAP1L	FLI1	0.232461
DERL2	NUP88	0.232455
YIPF1	TMEM59	0.232445
MAML1	NSD1	0.232437
UCHL5	RAB3GAP2	0.232428
BCAS4	RPS21	0.232424
SSBP1	RHEB	0.232416
LSG1	VPS8	0.232416
ACOT8	SERINC3	0.232414
SPAG7	PSMB6	0.232399
AKNA	PIK3R5	0.232383
YWHAE	RPA1	0.232382
PPP2CA	ETF1	0.232382
ARF4	GMPPB	0.232381
EIF4E2	PSMD1	0.232376
SCO1	FLII	0.23237
RASGRP2	SELPLG	0.232368
SELENOK	ACTR8	0.232365
TNFAIP8L2	ZEB2	0.232358
NELFB	RABL6	0.232358
POLRMT	MAP2K2	0.232332
RAE1	RPRD1B	0.232329
SGTA	MICOS13	0.232325
HOXB2	HOXB7	0.232315
TNFRSF1B	PIK3CG	0.232292
PIK3R5	IKZF3	0.23229
WRN	CNOT7	0.232263
PCDH12	CLEC14A	0.232248
MKRN2	OXSM	0.232246
PTPN23	SETD5	0.232244
PTDSS2	CHID1	0.23224
LSG1	TBCCD1	0.232211
TSPAN3	TRAK1	0.232206
RARS2	SF3B5	0.232194
CORO1A	TASL	0.232191
ATP5F1D	RPS15	0.232189
RPRD1B	NFS1	0.232188
LPXN	RHOH	0.232188
PIAS4	EEF2	0.232187
TBC1D20	MRPS26	0.232185
IDH3B	PANK2	0.232168
GIMAP6	MNDA	0.232144
TBC1D25	GPKOW	0.232141
PDRG1	CDK5RAP1	0.232141
KPNA3	NUDT15	0.232124
ZC3H15	NUP35	0.232117
LAS1L	IGBP1	0.232117
PDHB	CCDC71	0.232113
ADAMTS2	SGIP1	0.232098
ZNF671	DOK2	0.232094
GPALPP1	SUCLA2	0.23207
RO60	RAB3GAP2	0.232068
TBXAS1	RASSF4	0.232064
FBXL3	ABHD13	0.232057
RRP8	CTR9	0.232056
NOVA2	GJA4	0.232048
RPS27A	PPP4R3B	0.232043
TYROBP	RASSF4	0.232038
LY96	MS4A7	0.232033
NUP155	MARCHF6	0.232021
DHX30	CLASP2	0.23202
LPXN	PIK3R5	0.232012
FKBPL	NELFE	0.232003
WAS	CSF1R	0.23199
HDAC2	RPF2	0.231981
LARS2	PRKAR2A	0.231977
MAP2K4	COPS3	0.231961
NME6	RBM15B	0.23196
ABCF1	TRIM39	0.231953
IL18RAP	RHOH	0.231951
CUL3	STK25	0.231937
DOCK8	GNG2	0.231933
SNRPC	PFDN6	0.231924
DCAF13	WASHC5	0.231915
WDR75	SSB	0.231911
PIAS4	STK11	0.231908
NLRC4	TRPV2	0.231908
SMARCC2	KMT2D	0.231891
ZNF230	ZNF226	0.231889
WDR70	RAD1	0.231883
CCDC66	SETD2	0.231878
ARCN1	RPS25	0.231863
ALG8	COA4	0.231857
PAF1	MED29	0.23185
CHRAC1	FAM91A1	0.231849
LYRM2	CDK19	0.231847
MS4A6A	IRF8	0.231844
PRELID3B	RALGAPB	0.231841
PLXNC1	C3AR1	0.231836
PKMYT1	TEDC2	0.231823
LRRC25	SIRPB2	0.23182
URM1	DOLPP1	0.231811
FCER1G	CD300A	0.231806
SPCS1	MANF	0.231805
ACAP1	PIM2	0.231803
TRAF3IP3	DOCK10	0.231799
LAT2	CSF1R	0.23179
ELP6	METTL6	0.231787
LYRM2	RNGTT	0.231782
KLHL18	SETD2	0.231774
CCNC	QRSL1	0.23177
BCL7C	PDSS2	0.231758
PIK3CG	LY96	0.231756
TTC33	LMBRD2	0.23175
JAK3	IKZF3	0.23175
RAB33A	PARVG	0.231745
C5orf22	ZNF131	0.231743
RAMP3	ACVRL1	0.231734
SPCS1	NEK4	0.231733
LAT2	AIF1	0.231728
MTPAP	PDSS1	0.231712
MFNG	GPSM3	0.231695
CD4	CCR1	0.23169
HLA-DMA	HLA-DRA	0.231689
ST8SIA4	ARHGAP9	0.23168
ZEB2	LRRC25	0.231668
EIF4E	RWDD4	0.231668
RASGRP2	CASP4LP	0.231661
C1orf54	GAB3	0.231645
LAT2	HAVCR2	0.231644
CCNA2	C4orf46	0.231626
DCK	LIN54	0.231624
ITGB7	NLRC3	0.231618
NUP88	ANKFY1	0.231615
PHF6	VMA21	0.231602
ACTR8	CCDC71	0.231599
ZC3H15	ORC4	0.231596
FOXP3	TESPA1	0.231596
DOCK2	CASP4LP	0.231577
NUP43	LATS1	0.231574
NTAQ1	PUF60	0.231571
TEK	ZEB2	0.231567
PDCD10	SENP2	0.231564
WRN	TNKS	0.231563
WRAP53	GEMIN4	0.231559
TRAF3IP3	RAB33A	0.231557
ITGA4	DOK2	0.231557
CD300C	LRRC25	0.231549
PSMA1	MMAB	0.23154
PAFAH1B1	CRK	0.231533
TLR4	GIMAP1	0.23152
STK25	RETREG2	0.231516
TYROBP	PIK3R5	0.23151
ATXN7	PBRM1	0.23151
UBE2W	UBE2V2	0.231503
NCBP2	EIF2B5	0.231503
NDUFAF5	CSNK2A1	0.231495
NSUN2	ZNF622	0.231492
GYPC	PARVG	0.231492
PRKAR2A	PDCD6IP	0.231485
CASZ1	SDHAF2	0.231482
FCGR2A	LILRB3	0.231476
CCNC	SFT2D1	0.231475
PPP2CB	MAK16	0.231462
DEPDC1	CDC20	0.231459
CROT	TP53TG1	0.231459
RASAL3	ITGA4	0.231455
HYOU1	PCSK7	0.231447
BCLAF1	PPIL4	0.231447
DHX30	ATRIP	0.231442
ANAPC4	MAEA	0.231423
NAF1	USP38	0.231418
SMUG1	LCMT1	0.231416
NPRL2	USP19	0.231416
PUS3	RNF214	0.231396
GPR4	NOTCH4	0.231396
ZNF527	ZNF585A	0.231393
CNOT10	SACM1L	0.231389
DOCK8	SFMBT2	0.231386
MNDA	GPR34	0.231384
HLA-DRA	HLA-DPA1	0.23138
CHMP5	SMU1	0.231379
PI4K2B	HAUS3	0.231368
PPP4R2	PDE12	0.231341
RPL10AP6	RPS18P5	0.231333
SUPT20H	MED4	0.23133
ACAP1	ST8SIA4	0.231328
VAPA	PSMG2	0.231319
MNDA	GIMAP8	0.231317
PLXNC1	GAB3	0.231313
SCAMP3	RUSC1	0.231287
MS4A6A	TMEM273	0.231286
FARS2	LCMT1	0.231282
ACTL6A	MRPL47	0.231275
UBXN7	ALG3	0.231272
PROSER1	NUDT15	0.231265
RAF1	UBE2E1	0.231258
RPS13	USP47	0.231256
RHOH	SFMBT2	0.231255
SCAMP3	PRCC	0.231248
CD4	RAB33A	0.231246
HNRNPH2	C1GALT1C1	0.231245
NDUFA9	RPLP2	0.231239
PUS3	VPS26B	0.231232
NUFIP1	SUPT20H	0.231223
WDR48	RNF123	0.231219
TASL	LRRC25	0.231217
RAE1	DDX27	0.231207
MRPS12	EIF3K	0.231203
CORO1A	GYPC	0.231186
